Search_Query,Place_Name,Nickname,Date,Review_Content
제주광추,,너구리2954,4.11.토,회 정말 신선하고 두툼한데 양도 많아요!! 종류별 소스랑 기본안주 주시는 것도 만족했어요 센스있게 마지막 육개장 컵라면으로 마무리 잘 했습니다!! 번창하세요 😊😊 다음에 또 가고 싶어요
제주광추,,hsuyes,1.29.목,임신 6개월인데 싱싱한 회를 먹고 싶어 숙소 사장님의 추천으로 갔던 제주광추!! 이런 대광어를 처음 먹어보는데 보통 광어는 얇게 나오는데 여긴 두툼하고 정갈하고 비린내 없어서 실컷 먹었어요  회가 젤리 마냥 쫄깃쫄깃하고 같이 나온 곁들임 반찬....맛있어요 ㅠㅠ 회 한점에 술 한잔 해야하는데 까비! 다음에 출산하고 애기랑 갈게요!!!!
제주광추,,Patrick43,1.28.수,"엄청 친절하시고, 포장도 너무 섬세하게 해주셔서 감동이에요 ㅠㅠ 이렇게 하나하나 다 써주시다니 이렇게 친절한 가게 처음 봤어요 !! 번창하세요 감사합니다 💗"
제주광추,,dle****,1.10.토,너무 친절하고 너무 맛있어요 정말 강추입니다!
제주광추,,잇히히힝76,25.10.19.일,광어회 포장해서 먹었는데 엄청 깔끔하게 포장해주십니다! 맛없는 스끼다시들 다 빼고 딱 맛있는 회와 간단한 반찬으로 가성비가 어마어마합니다~~ 회도 신선하고 맛있습니다!!
제주광추,,이리96,25.10.7.화,"숙소근처라 포장했는데 포장만 하기 넘 아쉬운곳이에요, 뷰도너무좋고 사장님 친절하시고~ 포장한 광어 중~ 회 맛은 말모말모~ 친절하게 뚜껑에 설명도 써주시고~ 제주미역무침 👍 초밥밥도 맛있고:) 제주오면 또또오고 싶은곳이에요^^"
제주광추,,하우징,25.10.2.목,숙소 근처 횟집 찾아보다 우연찮게 두 딸 아이들과 함께 찾아간집 사장님 두분 성격 너무 좋으시고 서비스 마인드가 갖춰져 있는곳 무엇보다 광어 숙성회의 퀄리티가 왠만한 오마카세집보다 나아서 놀랐어요 제주에서 광어회 맛집 찾으신다면 강추드립니다!
제주광추,,rnu****,25.9.7.일,어제도 포장 오늘도 포장해서 먹었어요^^
제주광추,,rnu****,25.9.6.토,보름살기 중에 만난 너무 맛있는 회집이에요! 둘째는 아직 어리고 아기 두명이라 가서는 못먹었지만 또 먹으러 갈거에요~ 포장 그릇그릇마다 반찬이 뭔지 예쁜 글씨 적어두신것도 너무 섬세하고 기분 좋았습니다. 직접 가서 먹으면 더 좋겠지만 그건 다음을 계획하고 집으로 가기전 또 포장하러 갈게요!!
제주광추,,오니쓰오니,25.8.31.일,여기안왔으면 어쩔뻔 했냐며 ㅠㅠ 분위기와 맛 그리고 뷰까지 삼박자가 완벽했어요 🩷 회과 곁들일수 있는 기본찬들도 너무 좋았구요 친절함에 또한번더 감탄했어요 👍 제주도 오면 꼭 다시 오고 싶은 곳입니다
